"No.","Time","Source","Destination","Protocol","Length","Info"
"169","2023-05-06 19:37:38.160445","192.168.18.48","2.17.179.243","TCP","54","50757  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"170","2023-05-06 19:37:38.160456","192.168.18.48","2.17.179.243","TCP","54","50761  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"171","2023-05-06 19:37:38.160728","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"172","2023-05-06 19:37:38.160733","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"173","2023-05-06 19:37:38.160838","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"174","2023-05-06 19:37:38.160852","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"175","2023-05-06 19:37:38.160922","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"176","2023-05-06 19:37:38.160933","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"177","2023-05-06 19:37:38.161020","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"178","2023-05-06 19:37:38.161079","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"179","2023-05-06 19:37:38.161641","2.17.179.243","192.168.18.48","TCP","66","443  >  50768 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"180","2023-05-06 19:37:38.161736","192.168.18.48","2.17.179.243","TCP","54","50768  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"181","2023-05-06 19:37:38.162380","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"182","2023-05-06 19:37:38.169663","2.17.179.243","192.168.18.48","TCP","66","443  >  50763 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"183","2023-05-06 19:37:38.169749","192.168.18.48","2.17.179.243","TCP","54","50763  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"184","2023-05-06 19:37:38.170298","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"185","2023-05-06 19:37:38.170346","2.17.179.243","192.168.18.48","TCP","66","443  >  50764 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"186","2023-05-06 19:37:38.170442","192.168.18.48","2.17.179.243","TCP","54","50764  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"187","2023-05-06 19:37:38.170911","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"188","2023-05-06 19:37:38.173867","2.17.179.243","192.168.18.48","TCP","66","443  >  50771 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"189","2023-05-06 19:37:38.173867","2.17.179.243","192.168.18.48","TCP","66","443  >  50767 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"190","2023-05-06 19:37:38.173867","2.17.179.243","192.168.18.48","TCP","66","443  >  50769 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"191","2023-05-06 19:37:38.174019","192.168.18.48","2.17.179.243","TCP","54","50771  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"192","2023-05-06 19:37:38.174083","192.168.18.48","2.17.179.243","TCP","54","50767  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"193","2023-05-06 19:37:38.174094","192.168.18.48","2.17.179.243","TCP","54","50769  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"194","2023-05-06 19:37:38.174181","2.17.179.243","192.168.18.48","TCP","66","443  >  50773 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"195","2023-05-06 19:37:38.174270","192.168.18.48","2.17.179.243","TCP","54","50773  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"196","2023-05-06 19:37:38.174588","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"197","2023-05-06 19:37:38.174588","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"198","2023-05-06 19:37:38.174602","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"199","2023-05-06 19:37:38.174704","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"200","2023-05-06 19:37:38.174745","2.17.179.243","192.168.18.48","TCP","66","443  >  50775 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"201","2023-05-06 19:37:38.174822","192.168.18.48","2.17.179.243","TCP","54","50775  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"202","2023-05-06 19:37:38.175378","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"203","2023-05-06 19:37:38.177546","2.17.179.243","192.168.18.48","TCP","66","443  >  50778 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"204","2023-05-06 19:37:38.177636","192.168.18.48","2.17.179.243","TCP","54","50778  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"205","2023-05-06 19:37:38.178064","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"206","2023-05-06 19:37:38.178271","2.17.179.243","192.168.18.48","TCP","66","443  >  50770 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"207","2023-05-06 19:37:38.178334","192.168.18.48","2.17.179.243","TCP","54","50770  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"208","2023-05-06 19:37:38.178765","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"209","2023-05-06 19:37:38.179243","2.17.179.243","192.168.18.48","TCP","66","443  >  50776 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"210","2023-05-06 19:37:38.179243","2.17.179.243","192.168.18.48","TCP","66","443  >  50774 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"211","2023-05-06 19:37:38.179336","192.168.18.48","2.17.179.243","TCP","54","50776  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"212","2023-05-06 19:37:38.179388","192.168.18.48","2.17.179.243","TCP","54","50774  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"213","2023-05-06 19:37:38.179863","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"214","2023-05-06 19:37:38.179901","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"215","2023-05-06 19:37:38.185315","2.17.179.243","192.168.18.48","TCP","66","443  >  50772 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"216","2023-05-06 19:37:38.185404","192.168.18.48","2.17.179.243","TCP","54","50772  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"217","2023-05-06 19:37:38.185962","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"218","2023-05-06 19:37:38.190785","2.17.179.243","192.168.18.48","TCP","66","443  >  50779 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"219","2023-05-06 19:37:38.190893","192.168.18.48","2.17.179.243","TCP","54","50779  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"220","2023-05-06 19:37:38.191448","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"221","2023-05-06 19:37:38.193795","2.17.179.243","192.168.18.48","TCP","66","443  >  50777 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"222","2023-05-06 19:37:38.193795","2.17.179.243","192.168.18.48","TCP","66","443  >  50783 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"223","2023-05-06 19:37:38.193795","2.17.179.243","192.168.18.48","TCP","66","443  >  50782 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"224","2023-05-06 19:37:38.193795","2.17.179.243","192.168.18.48","TCP","66","443  >  50780 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"225","2023-05-06 19:37:38.193795","2.17.179.243","192.168.18.48","TCP","66","443  >  50781 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"226","2023-05-06 19:37:38.193995","192.168.18.48","2.17.179.243","TCP","54","50777  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"227","2023-05-06 19:37:38.194073","192.168.18.48","2.17.179.243","TCP","54","50783  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"228","2023-05-06 19:37:38.194094","192.168.18.48","2.17.179.243","TCP","54","50782  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"229","2023-05-06 19:37:38.194107","192.168.18.48","2.17.179.243","TCP","54","50780  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"230","2023-05-06 19:37:38.194116","192.168.18.48","2.17.179.243","TCP","54","50781  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"231","2023-05-06 19:37:38.194701","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"232","2023-05-06 19:37:38.194701","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"233","2023-05-06 19:37:38.194701","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"234","2023-05-06 19:37:38.194838","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"235","2023-05-06 19:37:38.194911","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"236","2023-05-06 19:37:38.195038","2.17.179.243","192.168.18.48","TCP","66","443  >  50789 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"237","2023-05-06 19:37:38.195038","2.17.179.243","192.168.18.48","TCP","66","443  >  50784 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"238","2023-05-06 19:37:38.195155","192.168.18.48","2.17.179.243","TCP","54","50789  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"239","2023-05-06 19:37:38.195199","192.168.18.48","2.17.179.243","TCP","54","50784  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"240","2023-05-06 19:37:38.196112","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"241","2023-05-06 19:37:38.196112","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"242","2023-05-06 19:37:38.198902","2.17.179.243","192.168.18.48","TCP","66","443  >  50788 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"243","2023-05-06 19:37:38.198902","2.17.179.243","192.168.18.48","TCP","66","443  >  50786 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"244","2023-05-06 19:37:38.198902","2.17.179.243","192.168.18.48","TCP","66","443  >  50785 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"245","2023-05-06 19:37:38.198902","2.17.179.243","192.168.18.48","TCP","66","443  >  50796 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"246","2023-05-06 19:37:38.199095","192.168.18.48","2.17.179.243","TCP","54","50788  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"247","2023-05-06 19:37:38.199161","192.168.18.48","2.17.179.243","TCP","54","50786  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"248","2023-05-06 19:37:38.199174","192.168.18.48","2.17.179.243","TCP","54","50785  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"249","2023-05-06 19:37:38.199185","192.168.18.48","2.17.179.243","TCP","54","50796  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"250","2023-05-06 19:37:38.199735","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"251","2023-05-06 19:37:38.199819","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"252","2023-05-06 19:37:38.199866","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"253","2023-05-06 19:37:38.199896","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"254","2023-05-06 19:37:38.200193","2.17.179.243","192.168.18.48","TCP","66","443  >  50798 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"255","2023-05-06 19:37:38.200304","192.168.18.48","2.17.179.243","TCP","54","50798  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"256","2023-05-06 19:37:38.200933","2a00:1450:4018:809::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","UDP","88","443  >  58033 Len=26"
"257","2023-05-06 19:37:38.200950","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"258","2023-05-06 19:37:38.201523","2.17.179.243","192.168.18.48","TCP","66","443  >  50790 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"259","2023-05-06 19:37:38.201523","2.17.179.243","192.168.18.48","TCP","66","443  >  50793 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"260","2023-05-06 19:37:38.201671","192.168.18.48","2.17.179.243","TCP","54","50790  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"261","2023-05-06 19:37:38.201740","192.168.18.48","2.17.179.243","TCP","54","50793  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"262","2023-05-06 19:37:38.202365","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"263","2023-05-06 19:37:38.202401","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"264","2023-05-06 19:37:38.204795","2.17.179.243","192.168.18.48","TCP","66","443  >  50795 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"265","2023-05-06 19:37:38.204893","192.168.18.48","2.17.179.243","TCP","54","50795  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"266","2023-05-06 19:37:38.205489","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"267","2023-05-06 19:37:38.205521","2.17.179.243","192.168.18.48","TCP","66","443  >  50787 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"268","2023-05-06 19:37:38.205614","192.168.18.48","2.17.179.243","TCP","54","50787  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"269","2023-05-06 19:37:38.206138","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"270","2023-05-06 19:37:38.210603","2.17.179.243","192.168.18.48","TCP","66","443  >  50794 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"271","2023-05-06 19:37:38.210603","2.17.179.243","192.168.18.48","TCP","66","443  >  50792 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"272","2023-05-06 19:37:38.210751","192.168.18.48","2.17.179.243","TCP","54","50794  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"273","2023-05-06 19:37:38.210822","192.168.18.48","2.17.179.243","TCP","54","50792  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"274","2023-05-06 19:37:38.210881","2.17.179.243","192.168.18.48","TCP","66","443  >  50791 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"275","2023-05-06 19:37:38.210940","192.168.18.48","2.17.179.243","TCP","54","50791  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"276","2023-05-06 19:37:38.211412","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"277","2023-05-06 19:37:38.211475","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"278","2023-05-06 19:37:38.211491","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"279","2023-05-06 19:37:38.211704","2.17.179.243","192.168.18.48","TCP","66","443  >  50799 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"280","2023-05-06 19:37:38.211704","2.17.179.243","192.168.18.48","TCP","66","443  >  50800 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"281","2023-05-06 19:37:38.211704","2.17.179.243","192.168.18.48","TCP","54","443  >  50599 [ACK] Seq=4155 Ack=490 Win=64128 Len=0"
"282","2023-05-06 19:37:38.211890","192.168.18.48","2.17.179.243","TCP","54","50799  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"283","2023-05-06 19:37:38.211959","192.168.18.48","2.17.179.243","TCP","54","50800  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"284","2023-05-06 19:37:38.212562","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"285","2023-05-06 19:37:38.212605","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"286","2023-05-06 19:37:38.213703","2.17.179.243","192.168.18.48","TCP","66","443  >  50797 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"287","2023-05-06 19:37:38.213817","192.168.18.48","2.17.179.243","TCP","54","50797  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"288","2023-05-06 19:37:38.214571","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"289","2023-05-06 19:37:38.234009","2.17.179.243","192.168.18.48","TCP","1466","443  >  50599 [ACK] Seq=4155 Ack=490 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"290","2023-05-06 19:37:38.237351","2.17.179.243","192.168.18.48","TLSv1.2","555","Application Data"
"291","2023-05-06 19:37:38.237426","192.168.18.48","2.17.179.243","TCP","54","50599  >  443 [ACK] Seq=490 Ack=6068 Win=66304 Len=0"
"292","2023-05-06 19:37:38.238346","192.168.18.48","2.17.179.243","TLSv1.2","85","Encrypted Alert"
"293","2023-05-06 19:37:38.238523","192.168.18.48","2.17.179.243","TCP","54","50599  >  443 [FIN, ACK] Seq=521 Ack=6068 Win=66304 Len=0"
"294","2023-05-06 19:37:38.241613","2.17.179.243","192.168.18.48","TCP","54","443  >  50722 [ACK] Seq=1 Ack=198 Win=64128 Len=0"
"295","2023-05-06 19:37:38.242117","2.17.179.243","192.168.18.48","TCP","66","443  >  50803 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"296","2023-05-06 19:37:38.242208","192.168.18.48","2.17.179.243","TCP","54","50803  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"297","2023-05-06 19:37:38.242697","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"298","2023-05-06 19:37:38.248705","2.17.179.243","192.168.18.48","TCP","66","443  >  50802 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"299","2023-05-06 19:37:38.248780","192.168.18.48","2.17.179.243","TCP","54","50802  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"300","2023-05-06 19:37:38.249399","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"301","2023-05-06 19:37:38.249543","2.17.179.243","192.168.18.48","TLSv1.2","1466","Server Hello"
"302","2023-05-06 19:37:38.249804","192.168.18.48","2.17.179.243","TCP","66","50820  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"303","2023-05-06 19:37:38.250618","2.17.179.243","192.168.18.48","TCP","1466","443  >  50722 [PSH, ACK] Seq=1413 Ack=198 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"304","2023-05-06 19:37:38.250618","2.17.179.243","192.168.18.48","TLSv1.2","1126","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"305","2023-05-06 19:37:38.250618","2.17.179.243","192.168.18.48","TCP","66","443  >  50805 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"306","2023-05-06 19:37:38.250677","192.168.18.48","2.17.179.243","TCP","54","50722  >  443 [ACK] Seq=198 Ack=3897 Win=66304 Len=0"
"307","2023-05-06 19:37:38.250767","192.168.18.48","2.17.179.243","TCP","54","50805  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"308","2023-05-06 19:37:38.251232","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"309","2023-05-06 19:37:38.251765","192.168.18.48","2.17.179.243","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"310","2023-05-06 19:37:38.256419","2.17.179.243","192.168.18.48","TCP","66","443  >  50806 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"311","2023-05-06 19:37:38.256507","192.168.18.48","2.17.179.243","TCP","54","50806  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"312","2023-05-06 19:37:38.256798","2.17.179.243","192.168.18.48","TCP","66","443  >  50801 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"313","2023-05-06 19:37:38.256887","192.168.18.48","2.17.179.243","TCP","54","50801  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"314","2023-05-06 19:37:38.257182","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"315","2023-05-06 19:37:38.257308","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"316","2023-05-06 19:37:38.258756","2.17.179.243","192.168.18.48","TCP","66","443  >  50808 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"317","2023-05-06 19:37:38.258880","192.168.18.48","2.17.179.243","TCP","54","50808  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"318","2023-05-06 19:37:38.259765","2.17.179.243","192.168.18.48","TCP","66","443  >  50804 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"319","2023-05-06 19:37:38.259895","192.168.18.48","2.17.179.243","TCP","54","50804  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"320","2023-05-06 19:37:38.260058","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"321","2023-05-06 19:37:38.261684","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"322","2023-05-06 19:37:38.264548","2.17.179.243","192.168.18.48","TCP","66","443  >  50807 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"323","2023-05-06 19:37:38.264548","2.17.179.243","192.168.18.48","TCP","66","443  >  50815 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"324","2023-05-06 19:37:38.264709","192.168.18.48","2.17.179.243","TCP","54","50807  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"325","2023-05-06 19:37:38.264777","192.168.18.48","2.17.179.243","TCP","54","50815  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"326","2023-05-06 19:37:38.265920","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"327","2023-05-06 19:37:38.265920","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"328","2023-05-06 19:37:38.267002","2.17.179.243","192.168.18.48","TCP","66","443  >  50812 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"329","2023-05-06 19:37:38.267189","192.168.18.48","2.17.179.243","TCP","54","50812  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"330","2023-05-06 19:37:38.268117","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"331","2023-05-06 19:37:38.270905","2.17.179.243","192.168.18.48","TCP","66","443  >  50814 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"332","2023-05-06 19:37:38.270905","2.17.179.243","192.168.18.48","TCP","66","443  >  50809 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"333","2023-05-06 19:37:38.271061","192.168.18.48","2.17.179.243","TCP","54","50814  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"334","2023-05-06 19:37:38.271125","192.168.18.48","2.17.179.243","TCP","54","50809  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"335","2023-05-06 19:37:38.271374","2.17.179.243","192.168.18.48","TCP","66","443  >  50813 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"336","2023-05-06 19:37:38.271469","192.168.18.48","2.17.179.243","TCP","54","50813  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"337","2023-05-06 19:37:38.271778","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"338","2023-05-06 19:37:38.272315","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
"339","2023-05-06 19:37:38.273939","192.168.18.48","2.17.179.243","TLSv1.2","251","Client Hello"
